TITCK_ID,TITCK_Ilac_Adi,ATC_Barkod,ATC_Kodu,ATC_Durumu,Match_Score
3093,CUROSURF 120 MG/1.5 ML INTRATRAKEAL SÜSPANSIYON IÇEREN FLAKON,8699822770028,R07AA02,Aktif,63.21
3094,CUROSURF 240 MG/3 ML INTRATRAKEAL SÜSPANSIYON IÇEREN FLAKON,8699822770035,R07AA02,Aktif,62.5
3095,CUT FİLM TABLET,8682035002017,A06AB20,Pasif,50.98
3096,CUT FILM TABLET,8699543091815,M05BA06,Aktif,51.61
3097,CUTISOL %0.05 JEL,8698747570010,B03AB,Pasif,53.12
3098,CUTISOL %0.05 KREM,8680760540101,R01AA05,Aktif,52.89
3099,CUTİSOL %0.05 MERHEM,8699561380243,D07XD,Aktif,53.52
3100,"CUTIVATE % 0,005 MERHEM",8699522385041,D07AC17,Aktif,55.74
3101,CUTİVATE KREM % 0.05,8699522385041,D07AC17,Aktif,50.42
3102,"CUTMİRAT 7,5 MG/5 ML ŞURUP",8699844570309,R05DB13,Aktif,69.23
3103,CUVITRU 1 G/5 ML S.C. UYGULAMA İçIN ENJEKSIYONLUK ÇöZELTI,8681429550394,J06BA01,Aktif,65.29
3104,CUVITRU 2 G/10 ML S.C. UYGULAMA İçIN ENJEKSIYONLUK ÇöZELTI,8681429550400,J06BA01,Aktif,65.57
3105,CUVITRU 4 G/20 ML S.C. UYGULAMA İçIN ENJEKSIYONLUK ÇöZELTI,8681429550417,J06BA01,Aktif,65.57
3106,CUVITRU 8 G/40 ML S.C. UYGULAMA İçIN ENJEKSIYONLUK ÇöZELTI,8681429550424,J06BA01,Aktif,65.57
3107,"CYBELLE  0,100  MG/0,02  MG  FILM  KAPLı  TABLET",8681026050112,G03AA07,Pasif,68.34
3108,CYCLADOL 20 MG TABLET,8699822010018,M01AC01,Pasif,82.19
3109,"CYCLO-PROGYNOVA 2MG+2MG/0,5MG KAPLI TABLET",8699828120049,G03AA10,Pasif,55.25
3110,CYCLOGEST 200 MG OVÜL,8699708900280,G03DA04,Pasif,57.14
3111,CYCLOGEST 400 MG OVÜL,8699708900297,G03DA04,Pasif,57.14
3112,CYLORIN 100 MG YUMUŞAK KAPSÜL,8699702196023,L04AD01,Pasif,64.12
3113,CYLORİN 25 MG YUMUŞAK KAPSÜL,8699702196009,L04AD01,Pasif,60.29
3114,CYMBALTA 30 MG GASTRO-REZISTAN SERT KAPSüL,8680638160011,N06AX21,Aktif,63.51
3115,CYMBALTA 30MG KAPSÜL- ABD,8699540152403,A11AA03,Pasif,56.74
3116,CYMBALTA 60 MG GASTRO-REZISTAN SERT KAPSüL,8680638160028,N06AX21,Aktif,63.51
3117,CYMBALTA 60MG KAPSÜL-ABD,8699540152403,A11AA03,Pasif,55.32
3118,CYMEVENE  500 MG IV INFÜZYONLUK ÇÖZELTİ KONSANTRESİ  IÇIN TOZ,8698760790310,L01FX17,Aktif,58.56
3119,CYNACAL 30 MG FILM KAPLI TABLET,8699566096002,A16AX01,Aktif,61.19
3120,CYNACAL 60 MG FİLM KAPLI TABLET,8699536092898,B01AC24,Aktif,60.66
3121,CYNACAL 90 MMG FİLM KAPLI TABLET,8699536092898,B01AC24,Aktif,60.16
3122,CYOVEL 30 MG SERT KAPSÜL,8699536150789,J05AH02,Pasif,64.35
3123,CYOVEL 45 MG SERT KAPSÜL,8699536150789,J05AH02,Pasif,64.35
3124,CYOVEL 6 MG/ML ORAL SüSPANSIYON HAZıRLAMAK İçIN TOZ,8699525289605,J05AH02,Aktif,69.41
3125,CYOVEL 75 MG SERT KAPSÜL,8699536150789,J05AH02,Pasif,66.09
3126,CYPLOS ARVOHALER 50 MCG/500 MCG İNHALASYON TOZU,8680833550167,R03AK06,Pasif,67.65
3127,CYPLOS ARVOHALER 50/100 MCG İNHALASYON TOZU,8680833550150,R03AK06,Pasif,67.0
3128,CYPLOS ARVOHALER 50/250 MCG İNHALASYON TOZU,8680833550167,R03AK06,Pasif,67.0
3129,CYRAMZA 100 MG/10 ML INFüZYONLUK çöZELTI KONSANTRESI IçEREN FLAKON,8699673765167,L01FG02,Aktif,89.94
3130,CYRAMZA 500 MG/50 ML INFüZYONLUK çöZELTI KONSANTRESI IçEREN FLAKON,8699673765167,L01FG02,Aktif,87.57
3131,"CYSTAMİN %0,55 GöZ DAMLASı, çöZELTI",8681198055076,S01XA21,Pasif,55.13
3132,CYSTEPOL 300 MG/3 ML ENJEKSİYONLUK İNFÜZYONLUK ÇÖZELTİ,8680955750117,N04BC07,Aktif,70.42
3133,CYTARABINE DBL 100 MG / 1 ML ENJEKTABL SOLÜSYON,8699643770115,V03AF03,Pasif,62.02
3134,CYTARABINE DBL 1G / 10 ML ENJEKTABL SOLÜSYON,8699643770115,V03AF03,Pasif,61.9
3135,CYTERAS 20 MG FİLM TABLET,8699536093703,A10BD07,Aktif,54.88
3136,CYTERAS 40 MG FİLM TABLET,8699536093703,A10BD07,Aktif,54.88
3137,CYTOTEC 200 MCG TABLET,8699543010151,A02BB01,Aktif,72.92
3138,CYTU 100 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON,8680643000272,A04AA05,Pasif,72.15
3139,CYTU 1000 MG/10 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON,8680643000272,A04AA05,Pasif,71.6
3140,CYTU 500 MG/5 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON,8680643000272,A04AA05,Pasif,72.5
3141,D-3 FEROL 300.000 IU/ML IM AMPUL,8699828750277,A11CC05,Pasif,48.7
3142,D-3 FEROL 50.000 IU/15ML ORAL DAMLA,8682704982138,A11CC05,Aktif,47.72
3143,D-COLEFOR 1.000 I.U. YUMUşAK KAPSüL,8699579190148,A11JA,Pasif,55.56
3144,D-COLEFOR 10.000 IU YUMUGAK KAPSIIL,8682897260020,A11CC05,Aktif,58.27
3145,D-COLEFOR 2.000 I.U. YUMUŞAK KAPSÜL,8680080000392,A11CC05,Aktif,60.56
3146,D-COLEFOR 20.000 I.U. YUMUşAK KAPSüL,8680080000392,A11CC05,Aktif,62.6
3147,D-COLEFOR 4.000 IU YUMUşAK KAPSüL,8682897260020,A11CC05,Aktif,62.4
3148,D-COLEFOR 5.000 I.U. YUMUŞAK KAPSÜL,8680080000392,A11CC05,Aktif,60.56
3149,D-COLEFOR 50.000 I.U. YUMUşAK KAPSüL,8680080000392,A11CC05,Aktif,58.9
3150,"D-COLEFOR 50.000 IU/ 15 ML ORAL DAMLA, ÇÖZELTİ",8682472173042,A11CC05,Aktif,68.09
3151,"D-COLEFOR FORT 150.000 IU/ 10 ML ORAL DAMLA, ÇöZELTI",8699793000636,A11CC05,Aktif,67.55
3152,"D-RİSE 15.000 I.U./ML ORAL DAMLA, ÇÖZELTİ",8699569590118,A11CC05,Aktif,56.6
3153,"D-VITANOL  150.000  IU/10  ML  ORAL  DAMLA,  ÇöZELTI",8680150590037,A11JA,Pasif,54.72
3154,D10MG ENTERIK KAPLI TABLETANKZOL,8699516047443,A02BC04,Pasif,74.73
3155,"D3 TOTAL 150.000 IU/10 ML ORAL DAMLA, ÇöZELTI",8680080590602,A11CC05,Aktif,64.79
3156,"D3 TOTAL 200.000 I.U./10 ML ORAL DAMLA, çöZELTI",8680186490486,A11CC05,Aktif,63.45
3157,D3-FAR 300.000 IU/ML IM ENJEKSİYONLUK ÇÖZELTİ,8699606796695,B05XC,Aktif,62.07
3158,"D3VIGEN 150.000 IU/10 ML ORAL DAMLA, ÇöZELTI",8680150590037,A11JA,Pasif,51.92
3159,DACOGEN 50 MG IV KONSANTRE ENJEKSIYONLUK ÇÖZELTI IÇIN TOZ,8699593775048,L01BC08,Pasif,61.54
3160,DAFANİB 100 MG FİLM KAPLI TABLET,8699525099693,L01EA02,Aktif,75.41
3161,DAFANİB 140 MG FİLM KAPLI TABLET,8699525099693,L01EA02,Aktif,73.77
3162,DAFANİB 20 MG FİLM KAPLI TABLET,8699525099662,L01EA02,Aktif,73.33
3163,DAFANİB 50 MG FİLM KAPLI TABLET,8699525099662,L01EA02,Aktif,75.0
3164,DAFANİB 70 MG FİLM KAPLI TABLET,8699525099662,L01EA02,Aktif,73.33
3165,DAFANİB 80 MG FİLM KAPLI TABLET,8699525099662,L01EA02,Aktif,73.33
3166,DAFİLA 20 MG FİLM KAPLI TABLET,8680760090729,G04BE08,Aktif,64.79
3167,DAFİLA 20 MG FILM KAPLı TABLET,8680760090712,G04BE08,Pasif,64.29
3168,DAFLOGEL % 2 JEL,8699514704676,A03AA05,Pasif,50.55
3169,DAGLEX  500  MG/3  ML İ.V. İNFÜZYON İÇİN ÇÖZELTİ İÇEREN AMPUL,8681332750072,J01XD03,Aktif,66.29
3170,"DAİLİPORT 0,5 MG UZATILMIŞ SALIMLI SERT KAPSÜL",8699043161155,L04AD02,Pasif,67.1
3171,DAİLİPORT 1 MG UZATILMIŞ SALIMLI SERT KAPSÜL,8699043161155,L04AD02,Pasif,65.36
3172,DAİLİPORT 2 MG UZATILMIŞ SALIMLI SERT KAPSÜL,8699043161155,L04AD02,Pasif,64.05
3173,DAILIPORT 3 MG UZATILMIŞ SALIMLI SERT KAPSÜL,8699043161155,L04AD02,Pasif,64.05
3174,DAİLİPORT 5 MG UZATILMIŞ SALIMLI SERT KAPSÜL,8699043161155,L04AD02,Pasif,65.36
3175,DAIZYN 45.5MG/2ML İ.M./İ.V. ENJEKSIYONLUK ÇÖZELTI İÇEREN AMPUL,8698747750054,R06AB05,Pasif,63.54
3176,DAIZYN 45.5MG/2ML İ.M./İ.V. ENJEKSIYONLUK ÇÖZELTI İÇEREN AMPUL,8698747750054,R06AB05,Pasif,63.54
3177,DAKARBAZ 100 MG IV İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ,8681735790255,J01XB01,Aktif,64.41
3178,DAKARBAZ 200 MG IV İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ,8680222790068,H02AB04,Aktif,63.78
3179,DALİZOM 15MG/3ML İM/İV/REKTAL ENJEKSİYONLUK/İNFÜZYONLYUK ÇÖZELTİ İÇEREN AMPUL,8699702755039,B03AC,Aktif,65.2
3180,DALIZOM 50 MG/10 ML IM/IV/REKTAL ENJEKSIYONLUK/İNFüZYONLUK ÇöZELTI,8699511770049,B03AC,Aktif,65.0
3181,DALİZOM 5MG/5ML İM/İV/REKTAL ENJEKSİJONLUK/İNFÜZYONLUK ÇÖZELTİ İÇEREN AMPUL,8699702755039,B03AC,Aktif,64.89
3182,"DALMAN AQ 50 MCG/100 MG NAZAL SPREY, SüSPANSIYON",8699822520241,R01AD01,Aktif,56.97
3183,DALYLACTON 100 MG FILM KAPLı TABLET,8680760090545,G04BD08,Aktif,60.65
3184,DALYLACTON 25 MG FİLM KAPLI TABLET,8680760090521,G04BD08,Pasif,58.82
3185,DANASİN 100 MG  KAPSÜL,8699828150084,G03XA01,Aktif,74.36
3186,DANASİN 200 MG KAPSÜL,8699828150107,G03XA01,Aktif,73.42
3187,DANASİN 50 MG KAPSÜL,8699828150084,G03XA01,Aktif,72.73
3188,DANIPTA 10 MG FILM KAPLı TABLET,8699680092157,A10BK01,Aktif,76.42
3189,DANIPTA 5 MG FILM KAPLı TABLET,8699680092157,A10BK01,Aktif,73.77
3190,DANKZOL 10 MG ENTERIK KAPLI TABLET,8699569040071,A02BC04,Aktif,64.57
3191,DANTROLEN-PF 20 MG I.V. İNFüZYONLUK ÇöZELTI HAZıRLAMAK İçIN LIYOFILIZE TOZ,8680614140112,L04AB02,Aktif,62.34
3192,DAPACIN 350 MG ENJEKSIYONLUK/İNFüZYONLUK ÇöZELTI HAZıRLAMADA KULLANıLACAK  KONSANTRE İçIN TOZ,8699606796176,J01XX09,Aktif,82.16
3193,DAPACIN 500 MG  ENJEKSIYONLUK/İNFüZYONLUK   ÇöZELTI  HAZıRLAMADA KULLANıLACAK KONSANTRE İçIN TOZ,8699606796183,J01XX09,Aktif,82.16
3194,DAPADAP 10 MG FİLM KAPLI TABLET,8681428091713,A10BK01,Aktif,77.17
3195,DAPAGLEZE 10 MG FİLM KAPLI TABLET,8681428091713,A10BK01,Aktif,60.65
3196,DAPAGLEZE 5 MG FILM KAPLı TABLET,8681428091713,A10BK01,Aktif,65.15
3197,DAPAVEL PLUS 5 MG/1000 MG FILM KAPLı TABLET,8699536093833,A10BD15,Aktif,67.39
3198,DAPGEON 10 MG FİLM KAPLI TABLET,8699293097334,A10BK01,Aktif,77.42
3199,DAPGEON 5 MG FİLM KAPLI TABLET,8699293097334,A10BK01,Aktif,65.25
3200,DAPGEON PLUS XR 10 MG/1000 MG FILM KAPLı  TABLET,8699536030487,A10BD15,Aktif,64.95
3201,DAPGEON PLUS XR 10 MG/500 MG FILM KAPLı  TABLET,8699536030463,A10BD15,Aktif,64.58
3202,DAPGEON PLUS XR 5 MG/1000 MG FILM KAPLı  TABLET,8699536030470,A10BD15,Aktif,64.58
3203,DAPGEON PLUS XR 5 MG/500 MG FILM KAPLı  TABLET,8699536030456,A10BD15,Aktif,64.21
3204,DAPİGRA 30 MG FİLM TABLET,8699262090908,G04BX14,Pasif,62.5
3205,DAPİGRA 60 MG FİLM TABLET,8680199026603,G04BX14,Aktif,60.8
3206,DAPITUS 10 MG FILM KAPLITABLET,8680972609160,A10BK01,Aktif,67.67
3207,DAPLİG 10 MG FILM KAPLI TABLET,8699511099171,A10BK01,Aktif,76.34
3208,DAPLİG 5 MG FİLM KAPLI TABLET,8699511099171,A10BK01,Aktif,73.85
3209,DAPLONG 30 MG FILM KAPLı TABLET,8680199026597,G04BX14,Aktif,62.12
3210,DAPLONG 60 MG FILM KAPLı TABLET,8680199026603,G04BX14,Aktif,62.12
3211,DAPOKSEL 30 MG/50 MG FİLM TABLET,8699536093703,A10BD07,Aktif,56.68
3212,DAPORİN 30 MG FİLM KAPLI TABLET,8680199094879,C03EA01,Pasif,58.38
3213,DAPORİN 60 MG FİLM KAPLI TABLET,8680199094879,C03EA01,Pasif,57.3
3214,DAPOXİL 30/50 MG FİLM KAPLI TABLET,8680760090156,G04BE03,Pasif,61.73
3215,DAPRENZA 10 MG FILM KAPLı TABLET,8699511099171,A10BK01,Aktif,75.19
3216,DAPRENZA 5 MG FILM KAPLı TABLET,8699293097334,A10BK01,Aktif,70.4
3217,DAPTOCİN 350 MG İ.V. ENJEKSİYONLUK ÇÖZELTİ İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8699541794824,J01XX09,Pasif,67.76
3218,DAPTOCİN 500 MG İ.V. ENJEKSİYONLUK ÇÖZELTİ İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8681429550257,B01AD12,Aktif,68.34
3219,DAPTOMAX 350 MG ENJEKSIYONLUK çöZELTI IçIN LIYOFILIZE TOZ IçEREN FLAKON,8680199792409,A02BC02,Pasif,70.0
3220,DAPTOMAX 500 MG ENJEKSIYONLUK çöZELTI IçIN LIYOFILIZE TOZ IçEREN FLAKON,8680199792409,A02BC02,Pasif,70.0
3221,DAPTOPOL 350 MG I.V. ENJEKSIYONLUK/İNFüZYONLUK  ÇöZELTI HAZıRLAMADA KULLANıLACAK KONSANTRE İçIN TOZ,8699606796176,J01XX09,Aktif,86.18
3222,DAPTOPOL 500 MG I.V. ENJEKSIYONLUK/İNFüZYONLUK  ÇöZELTI HAZıRLAMADA KULLANıLACAK KONSANTRE İçIN TOZ,8699606796183,J01XX09,Aktif,86.18
3223,DARABİN 50MG İ.V. ENJEKSİYON/İNFÜZYON İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8699828770466,L01BB05,Aktif,68.02
3224,DARKİN 25 MG AĞIZDA DAĞILAN TABLET,8699536070186,N06DA02,Aktif,56.52
3225,DAROB 80 MG TABLET,8699504091908,N04BA03,Pasif,52.33
3226,DARZALEX 100 MG/5 ML İNFüZYONLUK ÇöZELTI HAZıRLAMAK İçIN KONSANTRE,8699593760020,L01FC01,Aktif,76.1
3227,DARZALEX 1800 MG SC ENJEKSIYONLUK ÇöZELTI,8699593775154,L01FC01,Aktif,60.92
3228,DARZALEX 400 MG/20 ML İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN KONSANTRE,8699593760037,L01FC01,Aktif,76.33
3229,"DARZOX SR 1,5 MG UZATILMIŞ SALIMLI TABLET",8680199094275,C03BA11,Aktif,75.36
3230,DASAVEC 50 MG FİLM KAPLI TABLET,8699638095735,L01EA02,Aktif,65.12
3231,DASAVEC 70 MG FİLM KAPLI TABLET,8699638095728,L01EA02,Aktif,63.57
3232,DASİKAM 100 MG FİLM KAPLI TABLET,8699638095780,L01EA02,Aktif,70.15
3233,DASİKAM 20 MG FİLM KAPLI TABLET,8699638095728,L01EA02,Aktif,69.7
3234,DASİKAM 50 MG FİLM KAPLI TABLET,8699638095735,L01EA02,Aktif,69.7
3235,DASİKAM 70 MG FİLM KAPLI TABLET,8699638095728,L01EA02,Aktif,68.18
3236,DASIKAM 80 MG FILM KAPLI TABLET,8699638095728,L01EA02,Aktif,68.18
3237,DATSCAN 74 MBQ/ML ENJEKSİYONLUK ÇÖZELTİ,8697854960011,J06AA,Pasif,58.82
3238,DAUNOSİN 20 MG LİYOFİLİZE ENJEKTABL FLAKON,8699828790389,L01DB02,Aktif,67.44
3239,DAYCOLD-HOT  500/10/15/100  MG  SAşE,8681911570015,N02BE51,Aktif,49.56
3240,DAYLEP XR 1000 MG FILM KAPLI TABLET,8699543030135,N03AX14,Aktif,86.0
3241,DAYLEP XR 500MG FILM KAPLI TABLET,8699565090247,N03AX14,Pasif,69.7
3242,DAYLEP XR 750 MG FILM KAPLI TABLET,8699543030159,N03AX14,Aktif,86.87
3243,DAYMOL 200MG/500MG EFERVESAN TABLET,8697927021663,N02BE51,Pasif,62.72
3244,DAYRISE 30 MG FİLM KAPLI TABLET,8697930091554,M05BA07,Pasif,61.65
3245,DAYRISE 35 MG FİLM KAPLI TABLET,8697930091530,M05BA07,Pasif,62.12
3246,DAYRISE 5 MG FİLM KAPLI TABLET,8697930091530,M05BA07,Pasif,61.07
3247,DAYRIT 250 MG ENTERIK KAPLI TABLET,8699889040010,J01FA13,Pasif,91.84
3248,DAYTIO 18MCG İNHALASYON İÇIN TOZ İÇEREN KAPSÜL,8680881559679,R03BB04,Pasif,65.33
3249,DAYVENT 20 MCG İNHALASYON İÇIN ÖLÇÜLÜ DOZLU AEROSOL,8697933521508,R03AL02,Pasif,70.65
3250,DE-LIGHT 11 MG GRANÜL İÇEREN SAŞE,8699793000629,A07FA01,Aktif,57.97
3251,DE-LİGHT TABLET,8680080090799,G04BE03,Pasif,56.07
3252,DE-NOL 300MG YUTMA TABLETI,8699502091108,A02BX05,Pasif,66.67
3253,"DE-RİKETS D3 300.000 IU/20 ML ORAL DAMLA,  ÇÖZELTİ",8699591590063,A11JA,Aktif,55.38
3254,DEBRIDAT  100 MG TABLET,8681308011053,A03AA05,Aktif,66.04
3255,DEBRİDAT 24 MG/5 ML ORAL SÜSPANSİYON HAZIRLAMAK İÇİN GRANÜL,8681308281043,A03AA05,Pasif,81.4
3256,DEBRIDAT FORT TABLET,8681308011053,A03AA05,Aktif,63.46
3257,DEBRUTİN 100 MG TABLET,8680199090826,C01EB15,Aktif,52.07
3258,DEBRUTİN 24 MG/5 ML ORAL SÜSPANSİYON,8681308281043,A03AA05,Pasif,60.32
3259,DEBRUTİN FORT 200 MG TABLET,8680199090826,C01EB15,Aktif,51.72
3260,DECAPEPTYL 0.1 MG/ML ENJEKTABL SOLÜSYON,8697621950030,L02AE04,Pasif,69.33
3261,"DECAPEPTYL DEPOT 3,75MG ENJEKSIYONLUK SUSPANSIYON IÇIN TOZ VE ÇÖZÜCÜ",8697621270053,L02AE04,Pasif,71.5
3262,DECAVIT  YUMUşAK  KAPSüL,8699579190162,A11EA,Pasif,58.54
3263,DECAVIT PRONATAL FILM TABLET,8699546091959,A11AA03,Pasif,63.39
3264,"DECIAWIN  PLUS  2000  IU+3333  IU+70  MG/ML  ORAL  DAMLA, ÇöZELTI",8680150590037,A11JA,Pasif,55.87
3265,DEFANSAR 10MG FILM TABLET,8699569091264,C09CA08,Pasif,60.0
3266,DEFANSAR 20MG FILM TABLET,8699569091271,C09CA08,Aktif,60.0
3267,DEFANSAR 40MG FILM TABLET,8699569091660,C09CA08,Pasif,60.0
3268,DEFECEO 500 MG DAĞILABİLİR TABLET,8680199078824,V03AC03,Aktif,67.65
3269,DEFEJACT 125 MG DAĞILABİLİR TABLET,8680199078824,V03AC03,Aktif,68.12
3270,DEFEJACT 250 MG DAĞILABİLİR TABLET,8680199078824,V03AC03,Aktif,69.57
3271,DEFEJACT 500 MG DAĞILABİLİR TABLET,8680199078824,V03AC03,Aktif,69.57
3272,DEFEKS ŞURUP,8699788694093,B05AA05,Aktif,44.94
3273,DEFİRİNAL 500 MG DAĞILABİLİR TABLET,8684521779410,V03AC03,Aktif,74.24
3274,"DEFLU 24/0,2/0,5 MG/ML ŞURUP",8699828750482,B03AC,Aktif,52.85
3275,DEFLU 300 MG / 5 MG / 2 MG TABLET,8699578092214,N02BE51,Aktif,57.14
3276,DEFLU FORT 650 MG/ 10MG/ 4 MG FILM TABLET,8680760090125,N02BE51,Aktif,56.35
3277,DEFORAN 0.5 G İM/İV ENJEKSİYONLUK İNFÜZYONLUK ÇÖZELTİ İÇİN TOZ İÇEREN FLAKON,8681697270109,J01DD01,Pasif,68.18
3278,DEFORAN 1 G İM/İV ENJEKSİYONLUK İNFÜZYONLUK ÇÖZELTİ İÇİN TOZ İÇEREN FLAKON,8681697270093,J01DD01,Pasif,67.44
3279,DEFRONİ 125 MG SUDA DAĞILABILEN TABLET,8699638075287,V03AC03,Pasif,75.19
3280,DEFRONİ 250 MG SUDA DAĞILABİLEN TABLET,8699638075294,V03AC03,Pasif,75.19
3281,DEFRONI 500 MG SUDA DAĞILABİLEN TABLET,8699638075294,V03AC03,Pasif,73.68
3282,DEGASTROL 15  MG MİKROPELLET KAPSÜL,8699265150036,A02BC03,Pasif,81.42
3283,DEGASTROL 30 MG MİKROPELLET KAPSÜL,8699265150043,A02BC03,Pasif,79.65
3284,DEGRA 100 MG FILM KAPLI TABLET,8699525096647,G04BE03,Pasif,77.78
3285,DEGRA 50 MG FILM KAPLI TABLET,8699525096630,G04BE03,Pasif,77.36
3286,DEKLARİT 125 MG/5 ML ORAL SÜSPANSİYON HAZIRLAMAK İÇİN GRANÜL,8699578282417,J01FA09,Pasif,75.29
3287,DEKLARIT 250 MG/5ML ORAL SÜSPANSIYON HAZIRLAMAK IÇIN GRANÜL,8699578282417,J01FA09,Pasif,73.37
3288,DEKLARIT 500 MG  I.V.  İNFüZYONLUK  ÇöZELTI  HAZıRLAMAK  İçIN  LIYOFILIZE TOZ VE ÇöZüCü,8699606796770,H02AB04,Aktif,67.59
3289,DEKLARİT 500 MG FİLM TABLET,8681801090289,J01FA09,Aktif,65.31
3290,DEKOFERİN 30 MG/5 ML ŞURUP,8699570570086,R01BA02,Aktif,55.56
3291,DEKOFERIN-EX 30 MG+100 MG/5 ML ŞURUP,8698747280018,R05CB01,Pasif,54.84
3292,DEKOL 250MCG/5ML IV ENJEKSIYONLUK ÇÖZELTI İÇEREN FLAKON,8680381900025,A04AA05,Pasif,69.57
3293,DEKONAZ %0.05 NAZAL SPREY,8699512008783,R01AD09,Aktif,61.82
3294,DEKORT 0.5 MG TABLET,8699525010186,H02AB02,Aktif,71.26
3295,DEKORT 0.75 MG TABLET,8699525010209,H02AB02,Aktif,71.91
3296,DEKORT 4 MG TABLET,8699525019752,H02AB02,Aktif,69.88
3297,"DEKORT 5MG/5ML GÖZ VE KULAK DAMLASI, ÇÖZELTİ",8680199007312,S03BA01,Aktif,65.75
3298,DEKORT 8 MG TABLET,8699525019752,H02AB02,Aktif,69.88
3299,DEKORT 8 MG/2 ML IM/IV ENJEKSIYONLUK ÇöZELTI,8680199015911,M01AE17,Pasif,64.2
3300,DEKSALGIN 12.5MG/1 G JEL,8699262340010,M02AA27,Pasif,58.46
3301,DEKSALGIN 25MG FILM KAPLI TABLET,8699262090038,M01AE17,Pasif,62.5
3302,DEKSALGIN 50MG/2ML ENJEKSİYONLUK ÇÖZELTI,8699262750017,M01AE17,Pasif,70.06
3303,DEKSAMET 8 MG/2 ML IM/IV ENJEKSİYONLUK ÇÖZELTİ,8681332750126,M01AE17,Pasif,61.54
3304,DEKSAMETAZON-PF 8 MG/2 ML I.M./I.V. ENJEKSIYONLUK ÇöZELTI,8699293753834,M01AE17,Pasif,60.0
3305,DEKSİT 25 MG/4 MG TABLET (20 TABLET),8699591090174,M03BX55,Aktif,62.03
3306,DEKSİT 25 MG/8 MG TABLET (14 TABLET),8699591090181,M03BX55,Aktif,62.03
3307,"Deksoftan 1 mg/ml Göz Damlası, Süspansiyon",8680199005318,S03CA01,Pasif,58.2
3308,DEKSOLEX  25  MG  FILM  KAPLı  TABLET,8680760090668,M01AE17,Pasif,60.36
3309,DEKSTOMİD 200MCG/2 ML I.V. KONSANTRE  İNFüZYON ÇöZELTISI İçEREN FLAKON,8699606764700,N05CM18,Aktif,71.56
3310,DEKSTRAN 70 İE,8699788695274,B05AA05,Aktif,66.07
3311,DEKSTRAN-40 İZOTONIK SODYUM KLORüR ÇöZELTISI,8699788694093,B05AA05,Aktif,66.67
3312,DEKSTROZ % 5 İZOTONIK SODYUM KLORÜR SOLÜSYONU (CAM ŞIŞEDE),8699606690382,B05XA03,Aktif,67.92
3313,DEKSTROZ %20 SUDAKI SOLÜSYONU (CAM ŞIŞEDE),8699606690290,B05BA03,Aktif,74.29
3314,DEKSTROZ %20 SUDAKI SOLÜSYONU (MEDIFLEKS TORBADA),8699606691396,B05BA03,Aktif,70.77
3315,DEKSTROZ %5 İZOTONIK SODYUM KLORÜR SOLÜSYONU (MEDIFLEX TORBADA),8699788690507,B05XA03,Aktif,68.85
3316,"DEKSTROZ %5 SODYUM KLORÜR %0,2 SOLÜSYONU (MX)",8699606692195,B05BB02,Aktif,63.73
3317,DEKSTROZ %5 SODYUM KLORÜR %0.2 SOLÜSYONU (CAM),8699788690132,B05BB02,Aktif,65.99
3318,DEKSTROZ DEM %5 I.V İNFÜZYON İÇIN İZOTONIK ÇÖZELTI,8699769690151,B05BA03,Aktif,65.28
3319,DELAKET 15 MG TABLET,8699822010131,C09AA12,Pasif,64.52
3320,DELAKET 30  MG TABLET,8699822010155,C09BA12,Pasif,63.93
3321,"DELAPRID 30 MG + 2,5 MG ÇENTIKLI TABLET",8699822010155,C09BA12,Pasif,68.46
3322,DELAXİSE  30 MG EC RETARD TABLET,8697930020417,R06AX27,Pasif,54.7
3323,DELAXİSE  60 MG EC RETARD TABLET,8699976160997,A02BC06,Pasif,53.15
3324,"DELİX 1,25 MG KAPSÜL",8699593151149,N06DA04,Pasif,56.64
3325,DELIX 2.5 MG ÇENTIKLI TABLET,8699502092105,N06AB06,Aktif,60.34
3326,DELIX 2.5MG PLUS TABLET,8699809011656,C09BA05,Aktif,72.16
3327,DELIX 2.5MG/12.5MG PLUS TABLET,8699809011632,C09BA05,Aktif,56.93
3328,DELİX 5 MG ÇENTİKLİ TABLET,8699502092105,N06AB06,Aktif,57.89
3329,DELIX 5 MG PLUS TABLET,8699809011656,C09BA05,Aktif,56.69
3330,DELIX 5MG/25MG PLUS TABLET,8699809011656,C09BA05,Aktif,54.96
3331,DELIX FORTE 10 MG/10 MG SERT KAPSüL,8699809156821,C09BB07,Aktif,71.6
3332,DELIX FORTE 10 MG/5 MG SERT KAPSüL,8699809156814,C09BB07,Aktif,71.25
